artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
237866,"BM —","RMA 277","Hunger1992SAA8; King1901CT27; Leichty1970TCS4; Thompson1900","history; history; history; history","287; pl. 45; 10-11; 277","; ; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 00749",,,,0,,0,,0,,0,,"eBL; SAAo/SAA08; ARMEP; AsbP; SAAo; BM","K.749; P237866; P237866; P237866; P237866; W_K-749"," birth omens",0,0,,,0,0,0,0,,
336145,"BM —","CT 27, pl. 28, 1883-01-18, 234","Hunger1992SAA8; King1901CT27","history; primary","240; pl. 28, 1883-01-18, 234","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1883-01-18, 0234",,,,0,,0,,0,,0,,"eBL; SAAo/SAA08; ARMEP; AsbP; SAAo; BM","1883,0118.234; P336145; P336145; P336145; P336145; W_1883-0118-234"," ",0,0,,,0,0,0,0,,
365126,"BM 092668","CT 06, pl. 01-03, Bu 1889-04-26, 238","King1901CT27; Pinches1898CT6","history; primary","before pl. 1 (photos and copy); 1-3","; ","Sippar-Yahrurum (mod. Tell Abu Habbah)","Old Babylonian (ca. 1900-1600 BC)",00.00.00.00,"British Museum, London, UK","Scholarly or scientific",clay,model,,,,,,,,,,,,,,,,,,,,"1889-04-26 Bu, 0238",,"liver model",,0,,0,"liver model",0,,0,,"eBL; CAMS/Barutu; ARMEP; BM","BM.92668; P365126; P365126; W_1889-0426-238","liver model ",0,,,,0,0,0,0,,
365857,"BM —","CT 27, pl. 01-03, K 03939",King1901CT27,primary,"pl. 01-03, K 03939",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 03939 + K 11870 + K 14530",,,,0,,0,,0,,0,,"eBL; eBL; AsbP; BM","K.14530; K.3939; P365857; W_K-3939"," ",0,0,,,0,0,0,0,,
365858,"BM —","CT 27, pl. 04, K 04005 +",King1901CT27,primary,"pl. 04, K 04005 +",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 04005 + K 06394 + K 08295",,,,0,,0,,0,,0,,"eBL; eBL; eBL; AsbP; BM","K.4005; K.6394; K.8295; P365858; W_K-4005"," ",0,0,,,0,0,0,0,,
365859,"BM —","CT 27, pl. 05-06, K 03688","Handcock1910CT28; King1901CT27; King1901CT27","history; primary; history","10 (K 07278), pl. 18 (Sm 1927), pl. 34 (K 08274); pl. 05-06, K 03688; pl. 24 (K 03881)","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 03688 + K 03881 + K 07278 + K 08274 + K 08794 + K 14167 + Sm 1927",,,,0,,0,,0,,0,,"eBL; eBL; eBL; AsbP; BM","K.14167; K.3688; Sm.1927; P365859; W_K-3688","omens from births ",0,0,,,0,0,0,0,,
365860,"BM —","CT 27, pl. 07, K 11860",King1901CT27,primary,"pl. 07, K 11860",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 11860",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.11860; P365860; W_K-11860"," ",0,0,,,0,0,0,0,,
365861,"BM —","CT 27, pl. 08, K 07093",King1901CT27,primary,"pl. 08, K 07093",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 07093 + K 11056 + K 14869",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.7093; P365861; W_K-7093"," ",0,0,,,0,0,0,0,,
365863,"BM —","CT 27, pl. 11, Sm 1023",King1901CT27,primary,"pl. 11, Sm 1023",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"Sm 1023",,,,0,,0,,0,,0,,"eBL; AsbP","Sm.1023; P365863"," ",0,0,,,0,0,0,0,,
365864,"BM —","CT 27, pl. 12, K 03947","Handcock1910CT28; King1901CT27","history; primary","42 (K 06221); pl. 12, K 03947","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 03947 + K 06221",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.3947; P365864; W_K-3947","extispicy ",0,0,,,0,0,0,0,,
365865,"BM —","CT 27, pl. 13, 1879-07-08, 109",King1901CT27,primary,"pl. 13, 1879-07-08, 109",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 07159 + 1879-07-08, 0109",,,,0,,0,,0,,0,,"eBL; AsbP","1879,0708.109; P365865"," ",0,0,,,0,0,0,0,,
365866,"BM —","CT 27, pl. 14-15, K 00258","King1901CT27; King1901CT27","primary; history","pl. 14-15, K 00258; pl. 07 (K 03793)","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 00258 + K 03793 + K 19305",,,,0,,0,,0,,0,,"eBL; eBL; AsbP; BM","K.19305; K.258; P365866; W_K-258"," ",0,0,,,0,0,0,0,,
