artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
237121,"BM —","CT 30, pl. 10, 1882-03-23, 098",Handcock1911CT30,primary,"10, 1882-03-23, 098",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1882-03-23, 0098",,,,0,,0,,0,,0,,"eBL; AsbP; BM","1882,0323.98; P237121; W_1882-0323-98","extispicy liver omens ? or report extispicy",0,0,,,0,0,0,0,,
238268,"BM —","CT 30, pl. 11, K 08785 ?","GeersHeftJ; Handcock1911CT30; Schuster-Brandis2008AOAT46; sec39397","history; primary; history; history","p. 048 (K.08785); 11, K 08785 ?; 109, 115, 133, 183, 193; ","; ; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 03304 + K 08785 + K 09217",,,,0,,0,,0,,0,,"eBL; eBL; eBL; AsbP; BM","K.3304; K.8785; K.9217; P238268; W_K-3304","extispicy rit inc - medical text",0,0,,,0,0,0,0,,
239096,"BM —","CT 30, pl. 13, K 12279",Handcock1911CT30,primary,"13, K 12279",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 12279",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.12279; P239096; W_K-12279","extispicy liver omens - copy",0,0,,,0,0,0,0,,
240224,"BM —","CT 30, pl. 40, Rm 2, 541",Handcock1911CT30,primary,"40, Rm 2, 541",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"Rm 2, 541",,,,0,,0,,0,,0,,"eBL; AsbP; BM","Rm-II.541; P240224; W_Rm-II-541","extispicy liver omens",0,0,,,0,0,0,0,,
313705,"BM —","CT 53, 290","Handcock1911CT30; Harper1892-1914ABL; Parpola1978CT53; Parpola1993SAA10","history; history; primary; history","07; ; 290; 327","; ; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 05584 + 1883-01-18, 0843",,,,0,,0,,0,,0,,"eBL; eBL; SAAo/SAA10; ARMEP; AsbP; SAAo; BM","1883,0118.843; K.5584; P313705; P313705; P313705; P313705; W_K-5584"," ",0,0,,,0,0,0,0,,
365976,"BM —","CT 30, pl. 01, K 00085","Handcock1911CT30; Koch-Westenholz2005Multabiltu","primary; history","01, K 00085; 075","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 00085",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.85; P365976; W_K-85","extispicy protases in context",0,0,,,0,0,0,0,,
365977,"BM —","CT 30, pl. 02-04, K 03689 +",Handcock1911CT30,primary,"02-04, K 03689 +",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 03689 + K 03871 + 1881-07-27, 0133",,,,0,,0,,0,,0,,"eBL; eBL; eBL; AsbP; BM","1881,0727.133; K.3689; K.3871; P365977; W_K-3871","extispicy ",0,0,,,0,0,0,0,,
365978,"BM —","CT 30, pl. 05-06, K 03814",Handcock1911CT30,primary,"05-06, K 03814",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 03814",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.3814; P365978; W_K-3814","extispicy ",0,0,,,0,0,0,0,,
365979,"BM —","CT 30, pl. 08, K 05519","Handcock1911CT30; sec96922","primary; history","08, K 05519; ","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 05519",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","K.5519; P365979; P365979; W_K-5519","extispicy ",0,0,,,0,0,0,0,,
365980,"BM —","CT 30, pl. 09-10, K 03842 +","Handcock1911CT30; Koch-Westenholz2005Multabiltu; sec96923","primary; history; history","09-10, K 03842 +; 028; ","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 03843 + K 04105",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","K.3843; P365980; P365980; W_K-3843","extispicy commentary",0,0,,,0,0,0,0,,
