artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
365778,"BM —","CT 25, pl. 22-23, K 00266","King1909CT25; King1909CT25; King1910CT 29; Litke1998TBC3","primary; history; history; history","pl. 22-23, K 00266; pl. 39 (K 02098); 47 (Sm 0941); 199","; ; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 00266 + K 02098 + Sm 0941",,,,0,,0,,0,,0,,"eBL; DCCLT/Nineveh; ARMEP; AsbP; BM","K.266; P365778; P365778; P365778; W_K-266","god list ",0,0,,,0,0,0,0,,
365936,"BM 028475","CT 29, pl. 01, BM 028475","Frankena1966AbB2; King1910CT 29","history; primary","117; 01, BM 028475","; ","Kisurra (mod. Abu Hatab)","Early Old Babylonian (ca. 2000-1900 BC)",Sumu-abum.00.00.00,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1898-10-12, 0066",,,,0,,0,,0,,0,,"eBL; BM","BM.28475; W_1898-1012-66"," ",0,0,,,0,0,0,0,,
365937,"BM 028473","CT 29, pl. 02, BM 028473","Frankena1966AbB2; King1910CT 29","history; primary","119; 02, BM 028473","; ","Kisurra (mod. Abu Hatab)","Old Babylonian (ca. 1900-1600 BC)",00.00.00.00,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1898-10-12, 0064",,,,0,,0,,0,,0,,"eBL; BM","BM.28473; W_1898-1012-64"," ",0,0,,,0,0,0,0,,
365938,"BM 023823","CT 29, pl. 03, BM 023823","Frankena1966AbB2; King1910CT 29","history; primary","122; 03, BM 023823","; ","Kisurra (mod. Abu Hatab)","Early Old Babylonian (ca. 2000-1900 BC)",Sumu-abum.00.00.00,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1898-02-15, 0205",,,,0,,0,,0,,0,,"eBL; BM","BM.23823; W_1898-0215-205"," ",0,0,,,0,0,0,0,,
365939,"BM 028476","CT 29, pl. 04, BM 028476","Frankena1966AbB2; King1910CT 29","history; primary","124; 04, BM 028476","; ","Kisurra (mod. Abu Hatab)","Early Old Babylonian (ca. 2000-1900 BC)",Sumu-abum.00.00.00,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1898-10-12, 0067",,,,0,,0,,0,,0,,"eBL; BM","BM.28476; W_1898-1012-67"," ",0,0,,,0,0,0,0,,
365940,"BM 028510","CT 29, pl. 05, BM 028510","Frankena1966AbB2; King1910CT 29","history; primary","127; 05, BM 028510","; ","Kisurra (mod. Abu Hatab)","Early Old Babylonian (ca. 2000-1900 BC)",Sumu-abum.00.00.00,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1898-10-12, 0101",,,,0,,0,,0,,0,,"eBL; BM","BM.28510; W_1898-1012-101"," ",0,0,,,0,0,0,0,,
365941,"BM 028474","CT 29, pl. 06, BM 028474","Frankena1966AbB2; King1910CT 29","history; primary","129; 06, BM 028474","; ","Kisurra (mod. Abu Hatab)","Old Babylonian (ca. 1900-1600 BC)",00.00.00.00,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1898-10-12, 0065",,,,0,,0,,0,,0,,"eBL; BM","BM.28474; W_1898-1012-65"," ",0,0,,,0,0,0,0,,
365942,"BM 028436","CT 29, pl. 07, BM 028436","Frankena1966AbB2; King1910CT 29","history; primary","131; 07, BM 028436","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1898-10-12, 0027",,,,0,,0,,0,,0,,"eBL; BM","BM.28436; W_1898-1012-27"," ",0,0,,,0,0,0,0,,
365943,"BM 096608","CT 29, pl. 08, BM 096608","Frankena1966AbB2; King1910CT 29","history; primary","133; 08, BM 096608","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1902-04-14, 0042",,,,0,,0,,0,,0,,"eBL; BM","BM.96608; W_1902-0414-42"," ",0,0,,,0,0,0,0,,
365944,"BM 080878","CT 29, pl. 09, BM 080878","Frankena1966AbB2; King1910CT 29","history; primary","135; 09, BM 080878","; ","Sippar-Yahrurum (mod. Tell Abu Habbah)","Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 1017",,,,1,,0,,0,,0,,"eBL; BM","BM.80878; W_1891-0509-1017"," ",0,0,,,0,0,0,0,,
365945,"BM 096629","CT 29, pl. 10, BM 096629","Frankena1966AbB2; King1910CT 29","history; primary","137; 10, BM 096629","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1902-04-14, 0063",,,,0,,0,,0,,0,,"eBL; BM","BM.96629; W_1902-0414-63"," ",0,0,,,0,0,0,0,,
365946,"BM 080329","CT 29, pl. 11, BM 080329","Frankena1966AbB2; King1910CT 29","history; primary","140; 11, BM 080329","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0466",,,,0,,0,,0,,0,,"eBL; BM","BM.80329; W_1891-0509-466"," ",0,0,,,0,0,0,0,,
365947,"BM 080484","CT 29, pl. 12, BM 080484","Frankena1966AbB2; King1910CT 29; Reid2014CDLB","history; primary; citation","142; 12, BM 080484; n. 10","; ; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0622",,,,0,,0,,0,,0,,"eBL; BM","BM.80484; W_1891-0509-622"," ",0,0,,,0,0,0,0,,
365948,"BM 080685","CT 29, pl. 13, BM 080685","Frankena1966AbB2; King1910CT 29","history; primary","143; 13, BM 080685","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0823",,,,0,,0,,0,,0,,"eBL; BM","BM.80685; W_1891-0509-823"," ",0,0,,,0,0,0,0,,
365949,"BM 080558","CT 29, pl. 14, BM 080558","Frankena1966AbB2; King1910CT 29","history; primary","144; 14, BM 080558","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0696",,,,0,,0,,0,,0,,"eBL; BM","BM.80558; W_1891-0509-696"," ",0,0,,,0,0,0,0,,
365950,"BM 080802","CT 29, pl. 15, BM 080802","Frankena1966AbB2; King1910CT 29","history; primary","145; 15, BM 080802","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0941",,,,0,,0,,0,,0,,"eBL; BM","BM.80802; W_1891-0509-941"," ",0,0,,,0,0,0,0,,
365951,"BM 028435","CT 29, pl. 16, BM 028435","Frankena1966AbB2; King1910CT 29","history; primary","146; 16, BM 028435","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1898-10-12, 0026",,,,0,,0,,0,,0,,"eBL; BM","BM.28435; W_1898-1012-26"," ",0,0,,,0,0,0,0,,
365952,"BM 012819","CT 29, pl. 17, BM 012819","Fiette2016NABU93; Frankena1966AbB2; King1910CT 29","history; history; primary","; 147; 17, BM 012819","; ; ","Larsa (mod. Tell as-Senkereh)","Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1896-03-26, 0011",,,,0,,0,,0,,0,,"eBL; BM","BM.12819; W_1896-0326-11"," ",0,0,,,0,0,0,0,,
365953,"BM 080797","CT 29, pl. 18, BM 080797","Frankena1966AbB2; King1910CT 29","history; primary","148; 18, BM 080797","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0935",,,,0,,0,,0,,0,,"eBL; BM","BM.80797; W_1891-0509-935"," ",0,0,,,0,0,0,0,,
365954,"BM 097031","CT 29, pl. 20, BM 097031","Englund1990Fischerei; Frankena1966AbB2; King1910CT 29","citation; history; primary","p. 201 n. 625 (obv. 10-15); 151; 20, BM 097031","; ; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1902-10-11, 0085",,,,0,,0,,0,,0,,"eBL; BM","BM.97031; W_1902-1011-85"," ",0,0,,,0,0,0,0,,
365955,"BM 080616","CT 29, pl. 21, BM 080616","Frankena1966AbB2; King1910CT 29","history; primary","152; 21, BM 080616","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0754",,,,0,,0,,0,,0,,"eBL; BM","BM.80616; W_1891-0509-754"," ",0,0,,,0,0,0,0,,
365956,"BM 040037","CT 29, pl. 22, BM 040037","Frankena1966AbB2; King1910CT 29","history; primary","153; 22, BM 040037","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1881-02-01, 0001",,,,0,,0,,0,,0,,"eBL; BM","BM.40037; W_1881-0201-1"," ",0,0,,,0,0,0,0,,
365957,"BM 080612","CT 29, pl. 23, BM 080612","Frankena1966AbB2; King1910CT 29","history; primary","154; 23, BM 080612","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0750",,,,0,,0,,0,,0,,"eBL; BM","BM.80612; W_1891-0509-750"," ",0,0,,,0,0,0,0,,
365958,"BM 097050","CT 29, pl. 24, BM 097050","Frankena1966AbB2; King1910CT 29","history; primary","155; 24, BM 097050","; ",,"Old Babylonian (ca. 1900-1600 BC)",Warad-Sin.00.00.00,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1902-10-11, 0104",,,,0,,0,,0,,0,,"eBL; BM","BM.97050; W_1902-1011-104"," ",0,0,,,0,0,0,0,,
365959,"BM 080340","CT 29, pl. 25, BM 080340","Frankena1966AbB2; King1910CT 29","history; primary","156; 25, BM 080340","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0478",,,,0,,0,,0,,0,,"eBL; BM","BM.80340; W_1891-0509-478"," ",0,0,,,0,0,0,0,,
365960,"BM 080840","CT 29, pl. 26, BM 080840","Frankena1966AbB2; King1910CT 29","history; primary","157; 26, BM 080840","; ",,"Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0979",,,,0,,0,,0,,0,,"eBL; BM","BM.80840; W_1891-0509-979"," ",0,0,,,0,0,0,0,,
365961,"BM 080410","CT 29, pl. 27, BM 080410","Frankena1966AbB2; King1910CT 29","history; primary","158; 27, BM 080410","; ","Nineveh (mod. Kuyunjik)","Old Babylonian (ca. 1900-1600 BC)",Hammurapi.22.00.00,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0549",,,,0,,0,,0,,0,,"eBL; BM","BM.80410; W_1891-0509-549"," ",0,0,,,0,0,0,0,,
365962,"BM 080186","CT 29, pl. 28-29, BM 080186","Frankena1966AbB2; King1910CT 29","history; primary","159; 28-29, BM 080186","; ","Sippar-Yahrurum (mod. Tell Abu Habbah)","Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Letter,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1891-05-09 Bu, 0306",,,,1,,0,,0,,0,,"eBL; BM","BM.80186; W_1891-0509-306"," ",0,0,,,0,0,0,0,,
365963,"BM 029655 & BM 029655A","CT 29, pl. 29-30, BM 029655 & CT 52, 189","Frankena1966AbB2; King1910CT 29; Walker1976CT52","history; primary; history","160; 29-30, BM 029655; 189","; ; ","Sippar-Yahrurum (mod. Tell Abu Habbah)","Old Babylonian (ca. 1900-1600 BC)",00.00.00.00,"British Museum, London, UK",Letter,clay,"tablet & envelope",,,,,,,,,,,,,Akkadian,,,,,,S999999,"1898-11-15, 0041",,,,0,,0,,0,,0,,"eBL; eBL","BM.29655.a; BM.29655.A"," ",0,0,,,0,0,0,0,,
