artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
238310,"BM —","CT 18, pl. 38, K 04191",Thompson1904CT18,primary,"38, K 04191",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 04191",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP","K.4191; P238310; P238310"," explanatory - colophon",0,0,,,0,0,0,0,,
238311,"BM —","CT 18, pl. 02, K 04214",Thompson1904CT18,primary,"02, K 04214",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 04214",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","K.4214; P238311; P238311; W_K-4214"," explanatory",0,0,,,0,0,0,0,,
238314,"BM —","CT 18, pl. 46, K 04249","Jastrow1889ZA4; Landsberger1958MSL6; Thompson1904CT18","history; history; primary","160; 113 (text C3), 116-136; 46, K 04249","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 04249",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","K.4249; P238314; P238314; W_K-4249"," explanatory",0,0,,,0,0,0,0,,
239209,"BM —","CT 18, pl. 27, K 13593","DraffkornKilmer1963JAOS83; Thompson1904CT18","history; primary","424-425 ; 27, K 13593","""ll. 1-10; D1""; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 13593",,,,0,,0,,0,,0,,"eBL; DCCLT; ARMEP; AsbP; BM","K.13593; P239209; P239209; P239209; W_K-13593"," explanatory",0,0,,,0,0,0,0,,
239210,"BM —","CT 18, pl. 27, K 13612","DraffkornKilmer1963JAOS83; Thompson1904CT18","history; primary","424-425 ; 27, K 13612","""ll. 36-44; D3""; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 13612",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","K.13612; P239210; P239210; W_K-13612","malku-sharru 1 explanatory",0,0,,,0,0,0,0,,
239211,"BM —","CT 18, pl. 27, K 13620","DraffkornKilmer1963JAOS83; Thompson1904CT18","history; primary","424-425 ; 27, K 13620","""ll. 17-26; D2""; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 13620",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","K.13620; P239211; P239211; W_K-13620"," explanatory",0,0,,,0,0,0,0,,
274536,"BM —","CT 18, pl. 16, K 08665 + K 14076","DraffkornKilmer1963JAOS83; Meissner1898Supp; Thompson1904CT18","history; history; primary","428; Supplement 14; 16, K 08665 + K 14076","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,Excellent,"obv. destroyed; rev. very good",fragment,Akkadian,,,,,,,"K 08665 + K 14076 (+) K 21890","P274536 leadP274536 lead",,,0,,0,,0,,0,,"eBL; eBL; eBL; DCCLT; ARMEP; AsbP; BM","K.14076; K.21890; K.8665; P274536; P274536; P274536; W_K-8665","malku-sharru 1 Malku=šarru I 205-210",0,0,,,0,0,1,0,,
274537,"BM —","CT 18, pl. 26, K 04181 + 13576 + 04236",Thompson1904CT18,primary,"26, K 04181 + 13576 + 04236",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,Excellent,,25%,Akkadian,,,,,,,"K 04181 + K 04236 + K 11387 + K 13576","P274537 leadP274537 lead",,,0,,0,,0,,0,,"eBL; eBL; eBL; eBL; DCCLT; ARMEP; AsbP; BM","K.11387; K.13576; K.4181; K.4236; P274537; P274537; P274537; W_K-4181","malku-sharru 1 ",0,0,,,0,0,1,0,,
274542,"BM 040489 + BM 040782","CT 18, pl. 27, (BM 40782 only)","Meissner1898Supp; Rawlinson1861-1884; Thompson1904CT18","history; history; primary","Supp. 26 (BM 040782) ?; 2R 31, 3; 27, 40782","; credit Norris; collated","Babylon (mod. Bābil)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,Good,"obv. only; rev. = beginning of colophon",fragment,Akkadian,,,,,,,"1881-04-28, 0028 + 1881-04-28, 0327","P274542 leadP274542 lead",,,1,,0,,0,,0,,"eBL; eBL; DCCLT; ARMEP; AsbP; BM","BM.40489; K.4409; P274542; P274542; P274542; W_K-4409","malku-sharru 1 ",0,0,,,0,0,1,0,,
274544,"BM —","CT 18, pl. 05 , Bu 1889-04-26, 048",Thompson1904CT18,primary,"05 , Bu 1889-04-26, 048",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,Good,,fragment,Akkadian,,,,,,,"1889-04-26 Bu, 0048",,,,0,,0,,0,,0,,"DCCLT; ARMEP","P274544; P274544","malku-sharru 1 ",0,0,,,0,0,0,0,,
