artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
237561,"BM 099216","CT 34, pl. 14, Ki 1904-10-09, 248","King1914CT34; VerderameEnumaAnuEnlilVII-XIV","primary; history","pl. 14, Ki 1904-10-09, 248; VII-XIV, 200. (EAE 12)","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1904-10-09, 0248",,,,0,,0,,0,,0,,"eBL; AsbP; BM","BM.99216; P237561; W_1904-1009-248"," astr omens",0,0,,,0,0,0,0,,
237585,"BM 098582","CT 34, pl. 08-09, Th 1905-04-09, 088","King1914CatSupp; King1914CT34; Thureau-Dangin1924rituel","history; primary; history","., 1914, pl. 4 no. 498 (photo); pl. 08-09, Th 1905-04-09, 088; p. 127-137","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1905-04-09, 0088",,,,0,,0,,0,,0,,"eBL; BM","BM.98582; W_1905-0409-88","royal omens rit inc - copy - colophon",0,0,,,0,0,0,0,,
237589,"BM 098594","CT 34, pl. 12-13. Th 1905-04-09, 100","King1914CT34; Pingree1981BPO2","primary; history","pl. 12-13. Th 1905-04-09, 100; 1981, 36-39 (text 2 B)","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1905-04-09, 0100",,,,0,,0,,0,,0,,"eBL; AsbP; BM","BM.98594; P237589; W_1905-0409-100","EAE 50-51 astr omens",0,0,,,0,0,0,0,,
239438,"BM —","CT 34, pl. 14, K 16255","King1914CT34; sec40391","primary; history","pl. 14, K 16255; ","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 16255",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","K.16255; P239438; P239438; W_K-16255",""" astrological ; astronomical""",0,0,,,0,0,0,0,,
273217,"BM —","Gilgamesh II 086ff, Q","George2003Gilgamesh2; King1914CT34","primary; history","086ff, Q; pl. 17 (K 14945)","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",00.00.00.00,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,Q002873.06,,,"K 04579a + K 08018 + K 14945 + K 15193 + Sm 0401 + Sm 2194",,,,0,,0,,0,,0,,"eBL; eBL; eBL; eBL; eBL; ARMEP; AsbP; BM","K.15193; K.8018; Sm.2194; Sm.401; K.4579.A; P273217; P273217; W_K-15193","Gilgamesh Epic 06 (witness) ",0,0,,,0,0,0,0,,
334477,"BM 099030","ABL 0679 +","Harper1892-1914ABL; King1914CT34; Parpola1993SAA10","primary; history; history","0679 +; pl. 10-11 (1904-10-09, 0059); 100","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1883-01-18, 0061 + 1904-10-09, 0059",,,,0,,0,,0,,0,,"eBL; eBL; SAAo/SAA10; ARMEP; AsbP; SAAo; BM","1883,0118.61; BM.99030; P334477; P334477; P334477; P334477; W_1904-1009-59","""astrological omens; letter """,0,0,,,0,0,0,0,,
346000,"BM —","CT 18, pl. 16, K 04220","King1914CT34; Meissner1898Supp; Thompson1904CT18","history; history; primary","pl. 15 (K 14727); Supp. 10, K 04220; 16, K 04220","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Lexical,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 04220 + K 14727",,,,0,,0,,0,,0,,"eBL; eBL; DCCLT/Nineveh; ARMEP; AsbP; BM","K.14727; K.4220; P346000; P346000; P346000; W_K-14727"," ",0,0,,,0,0,0,0,,
393808,"BM —","CT 26, pl. 40-41 K 00250 +","King1909CT26; King1909CT26; King1909CT26; King1910CT 29; King1914CT34","primary; history; history; history; history","40-41 K 00250 +; 46 (K 07625); 50 (K 13677); 47 (K 07646); pl. 14 (K 16242)","; ; ; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 00250 + K 07646 + K 07625 + K 11184 + K 13677 + K 13709 + K 16242",,,,0,,0,,0,,0,,"eBL; eBL; eBL; eBL; eBL; eBL; eBL; ARMEP; AsbP; BM","K.11184; K.13677; K.13709; K.16242; K.250; K.7625; K.7646; P393808; P393808; W_K-7625",,,0,,,0,0,0,0,,
393955,"BM —","RINAP 5/3 Sîn-šarru-iškun 19, ex. 001","King1914CT34; Novotny2023RINAP5/3","history; primary","pl. 04-05, K 01662; Sîn-šarru-iškun 19, ex. 001","; ","Kalhu (mod. Nimrūd)","Neo-Assyrian (ca. 911-612 BC)",Sin-sharru-ishkun.00.00.00,"British Museum, London, UK","Official or display",clay,cylinder,,,,,,,,,,,,,Akkadian,,,,Q003880,,,"K 01662",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","K.1662; P393955; P393955; W_K-1662","witness ",0,0,,,0,0,0,0,,
393956,"BM —","RINAP 5/3 Sîn-šarru-iškun 19, ex. 004","King1914CT34; Novotny2023RINAP5/3","history; primary","pl. 06, K 01663; Sîn-šarru-iškun 19, ex. 004","; ","Kalhu (mod. Nimrūd)","Neo-Assyrian (ca. 911-612 BC)",Sin-sharru-ishkun.00.00.00,"British Museum, London, UK","Official or display",clay,cylinder,,,,,,,,,,,,,Akkadian,,,,Q003880,,,"K 01663",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP","K.1663; P393956; P393956","witness ",0,0,,,0,0,0,0,,
393957,"BM —","RINAP 5/3 Sîn-šarru-iškun 19, ex. 005","King1914CT34; Novotny2023RINAP5/3","history; primary","pl. 05, K 01664; Sîn-šarru-iškun 19, ex. 005","; ","Kalhu (mod. Nimrūd)","Neo-Assyrian (ca. 911-612 BC)",Sin-sharru-ishkun.00.00.00,"British Museum, London, UK","Official or display",clay,cylinder,,,,,,,,,,,,,Akkadian,,,,Q003880,,,"K 01664",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","K.1664; P393957; P393957; W_K-1664","witness ",0,0,,,0,0,0,0,,
395528,"BM —","CT 34, pl. 38-41, K 04401a +",King1914CT34,primary,"pl. 38-41, K 04401a +",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK","Official or display",clay,tablet,,,,,,,,,,,,,Akkadian,,,,needed,,,"K 04401a + Rm 0854",,,,0,,0,,0,,0,,"eBL; eBL; AsbP","K.4401.A; Rm.854; P395528","witness ",0,0,,,0,0,0,0,,
395529,"BM —","CT 34, pl. 42, K 04401b",King1914CT34,primary,"pl. 42, K 04401b",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK","Official or display",clay,tablet,,,,,,,,,,,,,Akkadian,,,,needed,,,"K 04401b",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.4401.B; P395529; W_K-4401-b","witness ",0,0,,,0,0,0,0,,
397675,"BM —","RINAP 5/3 Sîn-šarru-iškun 05, ex. 001","King1914CT34; Novotny2023RINAP5/3","history; primary","pl. 04, K 08540 +; Sîn-šarru-iškun 05, ex. 001","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Sin-sharru-ishkun.00.00.00,"British Museum, London, UK","Official or display",clay,cylinder,,,,,,,,,,,,,Akkadian,,,,Q003866,,,"K 08540 + 1882-05-22, 0028",,,,0,,0,,0,,0,,"eBL; eBL; ARMEP; AsbP; BM","1882,0522.28; K.8540; P397675; P397675; W_K-8540","witness ",0,0,,,0,0,0,0,,
397676,"BM —","RINAP 5/3 Sîn-šarru-iškun 01, ex. 005","King1914CT34; Novotny2023RINAP5/3","history; primary","pl. 05, K 08541; Sîn-šarru-iškun 01, ex. 005","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Sin-sharru-ishkun.00.00.00,"British Museum, London, UK","Official or display",clay,cylinder,,,,,,,,,,,,fragment,Akkadian,,,,Q003862,,,"K 08541",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","K.8541; P397676; P397676; W_K-8541","witness ",0,0,,,0,0,0,0,,
398404,"BM —","CT 34, pl. 17, K 16350",King1914CT34,primary,"pl. 17, K 16350",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 09943 + K 16350",,,,0,,0,,0,,0,,"eBL; eBL; AsbP; BM","K.16350; K.9943; P398404; W_K-16350"," ",0,0,,,0,0,0,0,,
400772,"BM —","CT 34, pl. 18, K 14363",King1914CT34,primary,"pl. 18, K 14363",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 14363",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.14363; P400772; W_K-14363"," ",0,0,,,0,0,0,0,,
400782,"BM —","CT 34, pl. 14, K 14373",King1914CT34,primary,"pl. 14, K 14373",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 14373",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.14373; P400782; W_K-14373"," ",0,0,,,0,0,0,0,,
400926,"BM —","CT 34, pl. 17, K 14611",King1914CT34,primary,"pl. 17, K 14611",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 14611",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.14611; P400926; W_K-14611"," ",0,0,,,0,0,0,0,,
400998,"BM —","CT 34, pl. 18, K 14788",King1914CT34,primary,"pl. 18, K 14788",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 14788",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.14788; P400998; W_K-14788","NA Epic of Etana n ",0,0,,,0,0,0,0,,
401113,"BM —","CT 34, pl. 17, K 14991",King1914CT34,primary,"pl. 17, K 14991",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 14991",,,,0,,0,,0,,0,,"eBL; DCCLT/Nineveh; ARMEP; AsbP; BM","K.14991; P401113; P401113; P401113; W_K-14991"," ",0,0,,,0,0,0,0,,
401426,"BM —","CT 34, pl. 17, K 15525",King1914CT34,primary,"pl. 17, K 15525",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 15525",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.15525; P401426; W_K-15525"," ",0,0,,,0,0,0,0,,
402156,"BM —","CT 34, pl. 18, K 16686",King1914CT34,primary,"pl. 18, K 16686",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 16686",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.16686; P402156; W_K-16686"," ",0,0,,,0,0,0,0,,
402217,"BM —","CT 34, pl. 14, K 16772",King1914CT34,primary,"pl. 14, K 16772",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 16772",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.16772; P402217; W_K-16772"," ",0,0,,,0,0,0,0,,
404886,"BM —","BWL pl. 47 Ki 1902-05-10 032","King1914CT34; Lambert1960BWL","history; primary","pl. 18; pl. 47 Ki 1902-05-10 032","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1902-05-10, 0032",,,,0,,0,,0,,0,,"eBL; AsbP; BM","1902,0510.32; P404886; W_1902-0510-32"," ",0,0,,,0,0,0,0,,
422020,"BM 098821","CT 34, pl. 14, 1905-04-09, 0327","King1914CT34; sec100845","primary; history","pl. 14, 1905-04-09, 0327; P422020>)","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1905-04-09, 0327","20131213 ccp:  3.1.58.P: Enūma Anu Enlil 58(59)-62(63) Group A",,,0,,0,,0,,0,,"CCP; eBL; ARMEP; AsbP; BM","P422020; BM.98821; P422020; P422020; W_1905-0409-327"," ccp 3.1.58.P: Enūma Anu Enlil 58(59)-62(63) Group A",0,0,,,0,0,0,0,,
422063,"BM 098909","CDLI Literary 002718.01, ex. 013 & 002718.02, ex. 25","King1914CT34; LambertWG2013MC16","history; history","pl. 18, 1905-04-09, 0415; 045 & 61","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1905-04-09, 0415",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP","BM.98909; P422063; P422063","""enuma elish 1 (witness); enuma elish 2 (witness) """,0,0,,,0,0,0,0,,
422066,"BM 098941","CT 34, pl. 15-16, BM 098941",King1914CT34,primary,"pl. 15-16, BM 098941",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Literary,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1905-04-09, 0447",,,,0,,0,,0,,0,,"eBL; AsbP; BM","BM.98941; P422066; W_1905-0409-447"," ",0,0,,,0,0,0,0,,
422068,"BM 098972","RINAP 4 Esarhaddon 108, ex. 001","King1914CT34; Leichty2011RINAP4","history; primary","pl. 01-02; Esarhaddon 108, ex. 001","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Esarhaddon.00.00.00,"British Museum, London, UK","Official or display",clay,prism,,,,,,,,,,,,,Akkadian,,,,Q003337,,,"1904-10-09, 0001",,,,0,,0,,0,,0,,"eBL; RINAP Sources; ARMEP; AsbP; BM","BM.98972; P422068; P422068; P422068; W_1904-1009-1","witness ",0,0,,,0,0,0,0,,
422248,"BM 099320","RINAP 5/3 Sîn-šarru-iškun 01, ex. 001","King1914CT34; Novotny2023RINAP5/3","history; primary","pl. 02-03, 1904-10-09, 0352 +; Sîn-šarru-iškun 01, ex. 001","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Sin-sharru-ishkun.00.00.00,"British Museum, London, UK","Official or display",clay,cylinder,,,,,,,,,,,,,Akkadian,,,,Q003862,,,"1904-10-09, 0352 + 1904-10-09, 0353",,,,0,,0,,0,,0,,"eBL; eBL; ARMEP; AsbP; BM","BM.99320; BM.99320.B; P422248; P422248; W_1904-1009-352","witness ",0,0,,,0,0,0,0,,
422251,"BM 099324","RINAP 5/3 Sîn-šarru-iškun 01, ex. 002","King1914CT34; Novotny2023RINAP5/3","history; primary","pl. 02, 1904-10-09, 0357; Sîn-šarru-iškun 01, ex. 002","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Sin-sharru-ishkun.00.00.00,"British Museum, London, UK","Official or display",clay,cylinder,,,,,,,,,,,,,Akkadian,,,,Q003862,,,"1904-10-09, 0357",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","BM.99324; P422251; P422251; W_1904-1009-357","witness ",0,0,,,0,0,0,0,,
426279,"BM —","CT 34, pl. 42-43, Sm 2106","Bezold1896a; King1914CT34; sec107513","history; primary; history","; pl. 42-43, Sm 2106; ","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK","Official or display",clay,tablet,,,,,,,,,,,,,Akkadian,,,,needed,,,"Sm 2106",,,,0,,0,,0,,0,,"eBL; AsbP","Sm.2106; P426279","witness ",0,0,,,0,0,0,0,,
426339,"BM —","RINAP 5/3 Sîn-šarru-iškun 01, ex. 004","Bezold1896a; King1914CT34; Novotny2023RINAP5/3","history; history; primary","; pl. 05-06, DT 064 +; Sîn-šarru-iškun 01, ex. 004","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Sin-sharru-ishkun.00.00.00,"British Museum, London, UK","Official or display",clay,cylinder,,,,,,,,,,,,,Akkadian,,,,Q003862,,,"DT 064 + 1882-05-22, 0027",,,,0,,0,,0,,0,,"eBL; eBL; ARMEP; AsbP","1882,0522.27; DT.64; P426339; P426339","witness ",0,0,,,0,0,0,0,,
451960,"BM —","RINAP 5/3 Sîn-šarru-iškun 04, ex. 001","King1914CT34; Novotny2023RINAP5/3","history; primary","pl. 03, 1880-07-19, 0013; Sîn-šarru-iškun 04, ex. 001","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Sin-sharru-ishkun.00.00.00,"British Museum, London, UK","Official or display",clay,cylinder,,,,,,,,,,,,,Akkadian,,,,Q003865,,,"1880-07-19, 0013",,,,0,,0,,0,,0,,"eBL; ARMEP; AsbP; BM","1880,0719.13; P451960; P451960; W_1880-0719-13","witness ",0,0,,,0,0,0,0,,
