artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
108476,"BM 012231","CT 05, pl. 17-18, BM 012231","King1898CT5; Pettinato1993MVN 17","primary; history","17-18, BM 012231; 2","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.44.00.00, Šulgi.45.01.00, Šulgi.45.12.00","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-19, 0002",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000155; BM.12231; W_1894-1019-2"," ",0,0,,,0,0,0,0,,
108477,"BM 012912","CT 05, pl. 19-20, BM 012912","King1898CT5; Pettinato1976CT","primary; collation","19-20, BM 012912; p. 142","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šulgi.48.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0003",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000156; BM.12912; W_1896-0328-3"," ",0,0,,,0,0,0,0,,
108478,"BM 012913","CT 05, pl. 21-24, BM 012913","King1898CT5; Pettinato1976CT","primary; collation","21-24, BM 012913; p. 142","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šulgi.--.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0004",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000157; BM.12913; W_1896-0328-4"," ",0,0,,,0,0,0,0,,
108479,"BM 018346","CT 05, pl. 25-26, BM 018346","King1898CT5; Pettinato1976CT","primary; collation","25-26, BM 018346; p. 142","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.47.00.00 (us2-us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-03-29, 0004",,,,0,,0,,0,,0,,"BDTNS; eBL; i3.MesopOil; BM","000158; BM.18346; 3630; W_1895-0329-4"," ",0,0,,,0,0,0,0,,
108481,"BM 018933","CT 05, pl. 27-28, BM 018933",King1898CT5,primary,"27-28, BM 018933",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šulgi.--.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-04-08, 0001",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000160; BM.18933; W_1895-0408-1"," ",0,0,,,0,0,0,0,,
108482,"BM 019024","CT 05, pl. 29-32, BM 019024","King1898CT5; Pettinato1976CT","primary; collation","29-32, BM 019024; p. 142","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.45.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-12, 0002",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000161; BM.19024; W_1895-1012-2"," ",0,0,,,0,0,0,0,,
108483,"BM 017750","CT 05, pl. 33-35, BM 017750","King1898CT5; Pettinato1976CT","primary; collation","33-35, BM 017750; p. 142","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šulgi.46.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-15, 0010",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000162; BM.17750; W_1894-1015-10"," ",0,0,,,0,0,0,0,,
108484,"BM 017751","CT 05, pl. 36-37, BM 017751","King1898CT5; Parpola1977Meluhha; Pettinato1976CT; sec10013","primary; history; collation; history","36-37, BM 017751; p. 136 3; p. 142; no. 715","; ; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.48.00.00 (us2-us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-15, 0011",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000163; BM.17751; W_1894-1015-11"," ",0,0,,,0,0,0,0,,
108485,"BM 017752","CT 05, pl. 38-39, BM 017752","Curtis1959money; Englund1990Fischerei; King1898CT5; Langdon1912Sinitum","citation; history; primary; history","106, 117; p. 28-33; 38-39, BM 017752; 041ff","; ; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.42.10.00, Šulgi.43.10.00","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-15, 0012","20120518 englund: CT 05, pl. 38-39, BM 017752 obv. i 12 - rev. i 2 = TUT 122 rev. i 3ff.",,,0,,0,,0,,0,,"BDTNS; eBL; i3.MesopOil; BM","000164; BM.17752; 3289; W_1894-1015-12"," ",0,0,,,0,0,0,0,,
108486,"BM 017753","CT 05, pl. 39-41, BM 017753","Gregoire1962Province; King1898CT5; Pettinato1976CT; Pettinato1976CT","citation; primary; citation; collation","183-184; 39-41, BM 017753; p. 143; p. 143","; ; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-15, 0013",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000165; BM.17753; W_1894-1015-13"," ",0,0,,,0,0,0,0,,
