artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
236886,"BM —","CT 28, pl. 14, 1879-07-08, 127","Handcock1910CT28; Koch-Westenholz2005Multabiltu; sec37314","primary; history; history","14, 1879-07-08, 127; no. 78; ","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1879-07-08, 0127",,,,0,,0,,0,,0,,"eBL; AsbP; BM","1879,0708.127; P236886; W_1879-0708-127","extispicy birth omens",0,0,,,0,0,0,0,,
238115,"BM —","CT 28, pl. 40, K 01930 +","Farber1989Schlaf; Handcock1910CT28; sec39211; Thompson1923AMT","history; primary; history; history","text v; 40, K 01930 +; ; pl. 065, no. 2 (K 01930)","; ; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 01930 + K 11752",,,,0,,0,,0,,0,,"eBL; eBL; AsbP; BM","K.11752; K.1930; P238115; W_K-11752","omens from births rit inc - medical text",0,0,,,0,0,0,0,,
273348,"BM —","TDP, pl. 11, K 10343","Handcock1910CT28; Kraus1939TBP; Labat1951TDP","history; history; primary","18 (K 13959); 31; pl. 11, K 10343","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Medical,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 10343 + K 12539 + K 12897 + K 12899 + K 13959 + K 18289",,,,0,,0,,0,,0,,"eBL; eBL; AsbP; BM","K.10343; K.18289; P273348; W_K-10343","medical ",0,0,,,0,0,0,0,,
336146,"BM —","CT 28, pl. 30, K 00849","Handcock1910CT28; Hunger1992SAA8","primary; history","30, K 00849; 238","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 00849",,,,0,,0,,0,,0,,"eBL; SAAo/SAA08; ARMEP; AsbP; SAAo; BM","K.849; P336146; P336146; P336146; P336146; W_K-849","omens from births ",0,0,,,0,0,0,0,,
336147,"BM —","CT 28, pl. 32, 1880-07-19, 0060","Handcock1910CT28; Hunger1992SAA8","primary; history","32, 1880-07-19, 0060; 239","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1880-07-19, 0060",,,,0,,0,,0,,0,,"eBL; SAAo/SAA08; ARMEP; AsbP; SAAo; BM","1880,0719.60; P336147; P336147; P336147; P336147; W_1880-0719-60","omens from births ",0,0,,,0,0,0,0,,
336148,"BM —","CT 28, pl. 37, K 00798","Handcock1910CT28; Hunger1992SAA8","primary; history","37, K 00798; 237","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 00798",,,,0,,0,,0,,0,,"eBL; SAAo/SAA08; ARMEP; AsbP; SAAo; BM","K.798; P336148; P336148; P336148; P336148; W_K-798","omens from births ",0,0,,,0,0,0,0,,
365859,"BM —","CT 27, pl. 05-06, K 03688","Handcock1910CT28; King1901CT27; King1901CT27","history; primary; history","10 (K 07278), pl. 18 (Sm 1927), pl. 34 (K 08274); pl. 05-06, K 03688; pl. 24 (K 03881)","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 03688 + K 03881 + K 07278 + K 08274 + K 08794 + K 14167 + Sm 1927",,,,0,,0,,0,,0,,"eBL; eBL; eBL; AsbP; BM","K.14167; K.3688; Sm.1927; P365859; W_K-3688","omens from births ",0,0,,,0,0,0,0,,
365864,"BM —","CT 27, pl. 12, K 03947","Handcock1910CT28; King1901CT27","history; primary","42 (K 06221); pl. 12, K 03947","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 03947 + K 06221",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.3947; P365864; W_K-3947","extispicy ",0,0,,,0,0,0,0,,
365869,"BM —","CT 27, pl. 19, K 04132","Handcock1910CT28; King1901CT27","history; primary","26 (K 12888); pl. 19, K 04132","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 04132 + K 05929 + K 08474 + K 12888",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.4132; P365869; W_K-4132"," ",0,0,,,0,0,0,0,,
365885,"BM —","CT 27, pl. 41-42, K 03867 +","Handcock1910CT28; King1901CT27; King1901CT27","history; primary; history","15 (K 12049); pl. 41-42, K 03867 +; pl. 40 (K10244)","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 03867 + K 03916 + K 04065 + K 10244 + K 12049",,,,0,,0,,0,,0,,"eBL; eBL; eBL; eBL; eBL; AsbP; BM","K.10244; K.12049; K.3867; K.3916; K.4065; P365885; W_K-10244","omens from births ",0,0,,,0,0,0,0,,
