artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
108661,"BM 103412","CT 32, pl. 10-11 BM 103412","King1912CT32; Maeda1994bal-ensí; Politi2005DTBM","primary; citation; history","10-11 BM 103412; p. 133; 36","; ; ","Puzriš-Dagan (mod. Drehem)","Ur III (ca. 2100-2000 BC)","Amar-Suen.06.11.01, Amar-Suen.06.11.27","British Museum, London, UK",Administrative,clay,tablet,93.0,27.0,123.0,,,,,,,,,,Sumerian,,,,,,,,"20120409 englund: primary texts are MVN 13, 460 (4th day, but not same as CT 32), TCL 02, 5594 (obv. iii 21-27), AUCT 1, 426 (obv. i 8-21), OrNS 47-49, 030 (obv. ii 22- ii 10)",,,0,,0,,0,,0,,"BDTNS; eBL; BM","002498; BM.103412; W_1911-0408-102"," ",0,0,,,0,0,0,0,,
108662,"BM 103436","CT 32, pl. 12 BM 103436","King1912CT32; Politi2005DTBM","primary; history","12 BM 103436; 59","; ","Puzriš-Dagan (mod. Drehem)","Ur III (ca. 2100-2000 BC)","Šū-Suen.03.11d.06 (intercalated), Šū-Suen.03.11d.29 (intercalated)","British Museum, London, UK",Administrative,clay,tablet,56.0,23.0,88.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","002499; BM.103436; W_1911-0408-126"," ",0,0,,,0,0,0,0,,
108663,"BM 104438","CT 32, pl. 13 BM 104438","King1912CT32; Politi2005DTBM","primary; history","13 BM 104438; 72","; ","Puzriš-Dagan (mod. Drehem)","Ur III (ca. 2100-2000 BC)",Šū-Suen.09.12.00,"British Museum, London, UK",Administrative,clay,tablet,63.0,24.0,94.0,,,,,,,,,,Sumerian,,,,,,,"1911-04-08, 1103",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","002500; BM.104438; W_1911-0408-1103"," ",0,0,,,0,0,0,0,,
108664,"BM 103419","CT 32, pl. 14 BM 103419","King1912CT32; Politi2005DTBM","primary; history","14 BM 103419; 43","; ","Puzriš-Dagan (mod. Drehem)","Ur III (ca. 2100-2000 BC)",Amar-Suen.06.00.00,"British Museum, London, UK",Administrative,clay,tablet,61.0,24.0,92.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","002501; BM.103419; W_1911-0408-109"," ",0,0,,,0,0,0,0,,
108665,"BM 103433","CT 32, pl. 15 BM 103433","King1912CT32; Politi2005DTBM","primary; history","15 BM 103433; 56","; ","Puzriš-Dagan (mod. Drehem)","Ur III (ca. 2100-2000 BC)",Ibbi-Suen.01.09.11,"British Museum, London, UK",Administrative,clay,tablet,52.0,25.0,103.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","002502; BM.103433; W_1911-0408-123"," ",0,0,,,0,0,0,0,,
108666,"BM 103399a","CT 32, pl. 16-18 BM 103399","King1912CT32; Politi2005DTBM","primary; history","16-18 BM 103399; 20","; ","Puzriš-Dagan (mod. Drehem)","Ur III (ca. 2100-2000 BC)","Ibbi-Suen.01.07.01 ?, Ibbi-Suen.01.07.08, Ibbi-Suen.01.07.09, Ibbi-Suen.01.07.11, Ibbi-Suen.01.07.12, Ibbi-Ibbi-Suen.01.07.11, Suen.01.07.15, Ibbi-Suen.01.07.19, Ibbi-Suen.01.07.20, Ibbi-Suen.01.07.21, Ibbi-Suen.01.07.22, Ibbi-Suen.01.07.23, Ibbi-Suen.01.","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1911-04-08, 0089a",,,,0,,0,,0,,0,,"BDTNS; BM","002503; W_1911-0408-89-a"," ",0,0,,,0,0,0,0,,
108667,"BM 103398","CT 32, pl. 19-22 BM 103398","King1912CT32; Politi2005DTBM","primary; history","19-22 BM 103398; 19","; ","Puzriš-Dagan (mod. Drehem)","Ur III (ca. 2100-2000 BC)","Ibbi-Suen.01.10.00 ?, Ibbi-Suen.02.04.29","British Museum, London, UK",Administrative,clay,tablet,146.0,33.0,156.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","002504; BM.103398; W_1911-0408-88"," ",0,0,,,0,0,0,0,,
108668,"BM 104458","CT 32, pl. 23 BM 104458","King1912CT32; Politi2005DTBM","primary; history","23 BM 104458; 75","; ","Puzriš-Dagan (mod. Drehem)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.08.21,"British Museum, London, UK",Administrative,clay,tablet,46.0,21.0,83.0,,,,,,,,,,Sumerian,,,,,,,"1911-04-08, 1123",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","002505; BM.104458; W_1911-0408-1123"," ",0,0,,,0,0,0,0,,
108669,"BM 103431","CT 32, pl. 24 BM 103431","King1912CT32; Politi2005DTBM","primary; history","24 BM 103431; 54","; ","Puzriš-Dagan (mod. Drehem)","Ur III (ca. 2100-2000 BC)","Šulgi.48.11.00, Šulgi.48.12.00, Amar-Suen.02.10.00, Amar-Suen.02.11.00, Amar-Suen.02.12.00, Amar-Suen.03.01.00, Amar-Suen.03.02.00, Amar-Suen.03.03.00, Amar-Suen.03.04.00, Amar-Suen.03.05.00, Amar-Suen.03.06.00, Amar-Suen.03.07.00, Amar-Suen.03.08.00","British Museum, London, UK",Administrative,clay,tablet,48.0,22.0,93.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","002506; BM.103431; W_1911-0408-121"," ",0,0,,,0,0,0,0,,
108670,"BM 103439","CT 32, pl. 25 BM 103439","King1912CT32; Owen1993Gudua; Politi2005DTBM","primary; history; history","25 BM 103439; p. 151; 62","; ; ","Puzriš-Dagan (mod. Drehem)","Ur III (ca. 2100-2000 BC)",Šū-Suen.06.01.00,"British Museum, London, UK",Administrative,clay,tablet,48.0,20.0,74.0,,,,,,,,,,Sumerian,,,,,,,"1911-04-08, 0129",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","002507; BM.103439; W_1911-0408-129"," ",0,0,,,0,0,0,0,,
