artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
240212,"BM —","CT 35, pl. 37-38. Rm 2, 455","Bauer1933Assurbanipal; Gadd1920CT35; Weidner1932/33Aššurbânaplis","history; primary; history","2, 1933, 85-87; pl. 37-38. Rm 2, 455; 175 n. 3","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"Rm 2, 455",,,,0,,0,,0,,0,,"eBL; CAMS/Barutu; ARMEP; AsbP; BM","Rm-II.455; P240212; P240212; P240212; W_Rm-II-455"," Sammeltafel : omens - ...",0,0,,,0,0,0,0,,
240429,"BM —","CT 35, pl. 29, Sm 1950","Bauer1933Assurbanipal; Gadd1920CT35; Weidner1932/33Aššurbânaplis","history; primary; history","2, 1933, 100; pl. 29, Sm 1950; 175 n. 3","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"Sm 1950",,,,0,,0,,0,,0,,"eBL; AsbP","Sm.1950; P240429"," Sammeltafel : omens - ...",0,0,,,0,0,0,0,,
335615,"BM —","ADD 0751","Gadd1920CT35; Johns1898-1923ADD; Mattila2002SAA14","history; primary; history","pl. 41; 751; 332","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1883-01-18, 0714",,,,0,,0,,0,,0,,"eBL; SAAo/SAA14; ARMEP; AsbP; SAAo; BM","1883,0118.714; P335615; P335615; P335615; P335615; W_1883-0118-714",,,0,,,0,0,0,0,,
335759,"BM —","ADD 0924 +","Fales1992SAA7; Gadd1920CT35; Johns1898-1923ADD","history; history; primary","29; pl. 43; 924","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"1881-02-04, 0403 + 1883-01-18, 0593",,,,0,,0,,0,,0,,"eBL; eBL; SAAo/SAA07; ARMEP; AsbP; SAAo","1881,0204.403; 1883,0118.593; P335759; P335759; P335759; P335759"," ",0,0,,,0,0,0,0,,
336149,"BM —","CT 35, pl. 13-15, K 02647 +","Gadd1920CT35; Langdon1914Tammuz; Livingstone1989SAA3; Winckler1894SKT2","primary; history; history; history","pl. 13-15, K 02647 +; pl. 4-5; 44; 64 (K 02647)","; ; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 02647 + Rm 2, 099",,,,0,,0,,0,,0,,"eBL; eBL; SAAo/SAA03; ARMEP; AsbP; SAAo; BM","K.2647; Rm-II.99; P336149; P336149; P336149; P336149; W_K-2647",,,0,,,0,0,0,0,,
336150,"BM —","CT 35, pl. 26-27, K 06064","Gadd1920CT35; Livingstone1989SAA3","primary; history","pl. 26-27, K 06064; 45","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"K 06064",,,,0,,0,,0,,0,,"eBL; SAAo/SAA03; ARMEP; AsbP; SAAo; BM","K.6064; P336150; P336150; P336150; P336150; W_K-6064",,,0,,,0,0,0,0,,
336151,"BM —","CT 35, pl. 30, Rm 2, 236","Gadd1920CT35; Livingstone1989SAA3","primary; history","pl. 30, Rm 2, 236; 46","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",,clay,tablet,,,,,,,,,,,,,Akkadian,,,,,,,"Rm 2, 236",,,,1,,0,,0,,0,,"eBL; SAAo/SAA03; ARMEP; AsbP; SAAo; BM","Rm-II.236; P336151; P336151; P336151; P336151; W_Rm-II-236",,,0,,,0,0,0,0,,
393718,"BM —","RINAP 5/2, Ashurbanipal 086 ex. 001","Bauer1933Assurbanipal; Gadd1920CT35; Jeffers2023RINAP5/2; Winckler1895SKT3","history; history; primary; history","pl. 18-19, p. 35; pl. 46; Ashurbanipal 086 ex. 001; 70+75","; ; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Ashurbanipal.00.00.00,"British Museum, London, UK","Official or display",clay,tablet,,,,,,,,,,,,,Akkadian,,,,Q003785,,,"K 00030 (+) K 04459 + K 13750 (+) K 11289 (+) K 11389 (+)? 1881-07-27, 0240",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.30; P393718; W_K-30","witness ",0,0,,,0,0,0,0,,
393888,"BM —","RINAP 5/2, Ashurbanipal 155 ex. 001","Gadd1920CT35; Jeffers2023RINAP5/2","history; primary","pl. 48; Ashurbanipal 155 ex. 001","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Assurbanipal.00.00.00,"British Museum, London, UK","Official or display",clay,tablet,,,,,,,,,,,,,Akkadian,,,,Q007563,,,"K 01364",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.1364; P393888; W_K-1364","witness ",0,0,,,0,0,0,0,,
393920,"BM —","RINAP 5/2, Ashurbanipal 203 ex. 001","Gadd1920CT35; Jeffers2023RINAP5/2","history; primary","pl. 47; Ashurbanipal 203 ex. 001","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Assurbanipal.00.00.00,"British Museum, London, UK","Official or display",clay,tablet,,,,,,,,,,,,,Akkadian,,,,Q007611,,,"K 01609 + K 04699",,,,0,,0,,0,,0,,"eBL; eBL; AsbP; BM","K.1609; K.4699; P393920; W_K-1609","witness ",0,0,,,0,0,0,0,,
