artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
216745,"BM 109930","RIME 2.11.06.02, ex. 01","Frayne1993RIME2; Gadd1921CT36; Such-Gutiérrez2010Königsinschriften","primary; history; citation","11.06.02, ex. 01; 03a; p. 152-156","; ; ","Umma (mod. Tell Jokha)","Old Akkadian (ca. 2340-2200 BC)",Lu-Utu.00.00.00,"British Museum, London, UK","Official or display",clay,cone,,,,,,,,,,,,,Sumerian,,,,Q000873,,,,,,,0,,0,,0,,0,,"eBL; ARMEP; BM","BM.109930; P216745; W_1914-0406-833","witness votive inscription",0,0,,,0,0,0,0,,
345487,"BM 114342","RIME 4.02.08.05, ex. 01","Frayne1990RIME4; Gadd1921CT36; Walker1981Bricks","primary; history; citation","02.08.05, ex. 01; pl. 03, BM 114342; 036","; ; ","Eridu (mod. Abu Shahrain)","Early Old Babylonian (ca. 2000-1900 BC)",Nur-Adad.00.00.00,"British Museum, London, UK","Official or display",clay,brick,,,,,,,,,,,,,,,,,Q002046,,,"1918-10-12, 0677",,,,0,,0,,0,,0,,"eBL; ARMEP","BM.114342; P345487","witness ",0,,,,0,0,0,0,,
345488,"BM 108854","RIME 4.08.01.01, ex. 01","Frayne1990RIME4; Gadd1921CT36","primary; history","08.01.01, ex. 01; pl. 04, BM 108854","; ","Kish (mod. Tell Uhaimir)","Old Babylonian (ca. 1900-1600 BC)",Ashduni-iarim.00.00.00,"British Museum, London, UK","Official or display",clay,cone,,,,,,,,,,,,,Akkadian,,,,Q006434,,,"1914-04-07, 0020",,,,1,,0,,0,,0,,"eBL; ARMEP; BM","BM.108854; P345488; W_1914-0407-20","witness ",0,0,,,0,0,0,0,,
345489,"BM 113207","RIME 4.04.06.01, ex. 01","Frayne1990RIME4; Gadd1921CT36","primary; history","04.06.01, ex. 01; pl. 05, BM 113207","; ","uncertain (mod. uncertain)","Early Old Babylonian (ca. 2000-1900 BC)",Anam.00.00.00,"British Museum, London, UK","Official or display",clay,tablet,,,,,,,,,,,,,Sumerian,,,,Q002257,,,"1915-04-10, 0005",,,,0,,0,,0,,0,,"eBL; ARMEP; BM","BM.113207; P345489; W_1915-0410-5","witness ",0,0,,,0,0,0,0,,
345490,"BM 114704","CDLI Seals 022469 (physical)","Collon2005FirstImpressions; Collon2016WAS4; Gadd1921CT36; Matthews1990PrinciplesComposition","history; primary; history; history","929; 1K 3; pl. 05, BM 114704; no. 68","; ; ; ","uncertain (mod. uncertain)","Middle Babylonian (ca. 1400-1100 BC)",,"British Museum, London, UK",,chalcedony,"Cylinder seal",46.5,,18.7,,,,,,,,,,,,,,,S022469,,,,,,0,,0,,0,,0,,"eBL; BM","BM.129099; W_1937-1009-9",,,,,,0,0,0,0,,
345491,"BM 108982","CT 36, pl. 06-07, BM 108982","Gadd1921CT36; Paulus2014-KANS4LCZ; sec87257","primary; history; history","pl. 06-07, BM 108982; Ku I 2a+b; ","; ; ","uncertain (mod. uncertain)",,,"British Museum, London, UK",,clay,tablet,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,"eBL; BM","BM.108982; W_1914-0408-2",,,,,,0,0,0,0,,
345492,"BM 114263","RIMA 1.0.078.016, ex. 01","Gadd1921CT36; Grayson1987RIMA1","history; primary","pl. 08-12; 078.016, ex. 01","; ","uncertain (mod. uncertain)","Middle Assyrian (ca. 1400-1000 BC)",Tukulti-Ninurta1.00.00.00,"British Museum, London, UK","Official or display",stone,stela,310.0,,410.0,,,,,,,,,,Akkadian,,,,Q005852,,,"1919-11-10, 0001",,stele,,0,,0,stele,0,,0,,"eBL; ARMEP; BM","BM.114263; P345492; W_1919-1110-1","witness ",0,0,,,0,0,0,0,,
345493,"BM 113891","CT 36, pl. 13, BM 113891","Gadd1921CT36; Paulus2014-KANS4LCZ","primary; history","pl. 13, BM 113891; EnAh 1","; ","uncertain (mod. uncertain)",,,"British Museum, London, UK",,clay,tablet,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,eBL,BM.113891,,,,,,0,0,0,0,,
345494,"BM 098854","RIMA 2.0.101.126, ex. 03","Gadd1921CT36; Grayson1991RIMA2","history; primary","pl. 14, BM 098854; 101.126, ex. 03","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",Assurnasirpal2.00.00.00,"British Museum, London, UK","Official or display",clay,Figure,,,,,,,,,,,,,Akkadian,,,,Q004580,,,"1905-04-09, 0360",,hand,,0,,0,hand,0,,0,,"eBL; ARMEP","BM.98854; P345494","witness ",0,0,,,0,0,0,0,,
345495,"BM 113864","RINAP 4 Esarhaddon 075, ex. 001","Gadd1921CT36; Leichty2011RINAP4","history; primary","pl. 14, BM 113864; Esarhaddon 075, ex. 001","; ","Assur (mod. Qalat Sherqat)","Neo-Assyrian (ca. 911-612 BC)",Esarhaddon.00.00.00,"British Museum, London, UK","Official or display",limestone,amulet,35.0,,53.0,,,,,,,,,,Akkadian,,,,Q003304,,,"1919-07-12, 0613",,amulet,,1,,0,amulet,0,,0,,"eBL; RINAP Sources; ARMEP; BM","BM.113864; P345495; P345495; W_1919-0712-613","witness ",0,0,,,0,0,0,0,,
